"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","BK-166: Re-authenticate and obtain new token","smoke","2026-08-06","skipped","2026-08-06","BK-166: User Session API","integration/auth/user-session.test.ts","",""
"","1","BK-153: POST /atcs rejects steps with non-increasing positions","smoke","2026-08-06","skipped","2026-08-06","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","0","BK-307: POST /tests rejects empty title with 422","smoke","2026-08-06","skipped","2026-08-06","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","0","BK-307: POST /tests rejects 201-character title with 422","smoke","2026-08-06","skipped","2026-08-06","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","0","BK-4: POST /workspaces rejects unauthenticated → 401","smoke","2026-08-06","skipped","2026-08-06","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","0","BK-247: External link — synced defect carries link back to Bunkai","smoke","2026-08-06","skipped","2026-08-06","BK-43: TMS-Defect Sync","integration/defects/defect-sync.test.ts","",""
"","1","BK-201: Dashboard loads with authenticated session","smoke","2026-08-06","skipped","2026-08-06","BK-3: Dashboard E2E","e2e/dashboard/dashboard.test.ts","",""
"","1","BK-305: POST /tests creates a test chaining 3 ATCs","smoke","2026-08-06","skipped","2026-08-06","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","0","BK-156: PATCH /atcs/{id} cascade-replaces children (BK-96 regression)","smoke","2026-08-06","skipped","2026-08-06","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","0","BK-310: POST /tests rejects unauthenticated request with 401","smoke","2026-08-06","skipped","2026-08-06","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","0","BK-149: POST /atcs works for all layer values (UI, API, Unit)","smoke","2026-08-06","skipped","2026-08-06","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","16238","UI Setup: authenticate via UI","ui-setup","2026-08-06","failed","2026-08-06","","setup/ui-auth.setup.ts","",""
"","0","BK-4: POST /workspaces rejects name < 3 chars → 422","smoke","2026-08-06","skipped","2026-08-06","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","0","BK-8: POST /workspaces/{id}/projects creates project → 201","smoke","2026-08-06","skipped","2026-08-06","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","0","BK-166: Get current user with valid token from api-state.json","smoke","2026-08-06","skipped","2026-08-06","BK-166: User Session API","integration/auth/user-session.test.ts","",""
"","0","BK-4: POST /workspaces rejects reserved slug → 422","smoke","2026-08-06","skipped","2026-08-06","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","0","BK-156: PATCH /atcs/{id} happy path with X-If-Match","smoke","2026-08-06","skipped","2026-08-06","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","0","BK-159: PATCH /atcs/{id} with identical payload returns 200 but still bumps version","smoke","2026-08-06","skipped","2026-08-06","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","0","BK-4: POST /workspaces rejects duplicate slug → 409","smoke","2026-08-06","skipped","2026-08-06","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","0","BK-157: PATCH /atcs/{id} absent X-If-Match → 200","smoke","2026-08-06","skipped","2026-08-06","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","1","BK-150: POST /atcs rejects unauthenticated request with 401","smoke","2026-08-06","skipped","2026-08-06","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","0","BK-308: POST /tests returns 404 for non-existent ATC IDs","smoke","2026-08-06","skipped","2026-08-06","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","0","BK-160: PATCH /atcs/{id} keeps slug, user_story_id and module_id immutable","smoke","2026-08-06","skipped","2026-08-06","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","0","BK-4: POST /workspaces creates workspace with name+slug → 201","smoke","2026-08-06","skipped","2026-08-06","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","0","BK-150: POST /atcs rejects invalid token with 401","smoke","2026-08-06","skipped","2026-08-06","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
