"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","250","BK-149: POST /atcs creates an ATC with steps, assertions, slug and version 1","smoke","2026-09-25","passed","2026-09-25","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","3146","UI Setup: authenticate via UI","ui-setup","2026-09-25","passed","2026-09-25","","setup/ui-auth.setup.ts","",""
"","533","BK-166: Re-authenticate and obtain new token","smoke","2026-09-25","passed","2026-09-25","BK-166: User Session API","integration/auth/user-session.test.ts","",""
"","434","Session token lists workspaces","smoke","2026-09-25","passed","2026-09-25","Session smoke: authenticated landing + API","e2e/session/session-smoke.test.ts","",""
"","173","BK-155: POST /atcs returns error when user_story_id does not exist (no partial write)","smoke","2026-09-25","passed","2026-09-25","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","586","Session token resolves the current user","smoke","2026-09-25","passed","2026-09-25","Session smoke: authenticated landing + API","e2e/session/session-smoke.test.ts","",""
"","148","BK-307: POST /tests rejects 201-character title with 422","smoke","2026-09-25","passed","2026-09-25","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","416","BK-156: PATCH /atcs/{id} cascade-replaces children (BK-96 regression)","smoke","2026-09-25","passed","2026-09-25","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","110","BK-150: POST /atcs rejects invalid token with 401","smoke","2026-09-25","passed","2026-09-25","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","565","BK-309: POST /tests with Idempotency-Key returns same test on retry","smoke","2026-09-25","passed","2026-09-25","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","170","BK-151: POST /atcs rejects AC that belongs to a different user story with 422","smoke","2026-09-25","passed","2026-09-25","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","792","BK-305: POST /tests creates a test chaining 3 ATCs","smoke","2026-09-25","passed","2026-09-25","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","588","BK-157: PATCH /atcs/{id} rejects stale X-If-Match → 409","smoke","2026-09-25","passed","2026-09-25","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","615","BK-149: POST /atcs works for all layer values (UI, API, Unit)","smoke","2026-09-25","passed","2026-09-25","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","1","BK-247: External link — synced defect carries link back to Bunkai","smoke","2026-09-25","skipped","2026-09-25","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","297","BK-166: Reject login with invalid credentials","smoke","2026-09-25","passed","2026-09-25","BK-166: User Session API","integration/auth/user-session.test.ts","",""
"","5","Global Setup: prepare environment","global-setup","2026-09-25","passed","2026-09-25","","setup/global.setup.ts","",""
"","372","BK-4: POST /workspaces rejects duplicate slug → 409","smoke","2026-09-25","passed","2026-09-25","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","140","BK-150: POST /atcs rejects token lacking atc:write scope with 403","smoke","2026-09-25","passed","2026-09-25","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","2","BK-240: Re-sync idempotency — no duplicate external items","smoke","2026-09-25","skipped","2026-09-25","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","370","BK-159: PATCH /atcs/{id} with identical payload returns 200 but still bumps version","smoke","2026-09-25","passed","2026-09-25","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","178","BK-8: POST /workspaces/{id}/projects creates project → 201","smoke","2026-09-25","passed","2026-09-25","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","140","BK-4: POST /workspaces rejects reserved slug → 422","smoke","2026-09-25","passed","2026-09-25","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","1668","Landing page loads with an authenticated session","smoke","2026-09-25","passed","2026-09-25","Session smoke: authenticated landing + API","e2e/session/session-smoke.test.ts","",""
"","2","BK-234: Auto-sync — new defect syncs and carries external ID","smoke","2026-09-25","skipped","2026-09-25","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","819","BK-153: POST /atcs rejects steps with non-increasing positions","smoke","2026-09-25","passed","2026-09-25","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","171","BK-152: POST /atcs rejects module outside user story subtree with 422","smoke","2026-09-25","passed","2026-09-25","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","97","BK-150: POST /atcs rejects unauthenticated request with 401","smoke","2026-09-25","passed","2026-09-25","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","2","BK-241: Auth boundary — permanent auth failure stops retries","smoke","2026-09-25","skipped","2026-09-25","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","100","BK-4: POST /workspaces rejects unauthenticated → 401","smoke","2026-09-25","passed","2026-09-25","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","3","BK-8: POST /workspaces/{id}/projects rejects non-member → 403","smoke","2026-09-25","skipped","2026-09-25","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
