"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","475","Session token lists workspaces","smoke","2026-09-24","passed","2026-09-24","Session smoke: authenticated landing + API","e2e/session/session-smoke.test.ts","",""
"","281","BK-166: Reject login with invalid credentials","smoke","2026-09-24","passed","2026-09-24","BK-166: User Session API","integration/auth/user-session.test.ts","",""
"","2","BK-240: Re-sync idempotency — no duplicate external items","smoke","2026-09-24","skipped","2026-09-24","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","644","BK-149: POST /atcs works for all layer values (UI, API, Unit)","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","359","BK-156: PATCH /atcs/{id} cascade-replaces children (BK-96 regression)","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","410","BK-156: PATCH /atcs/{id} happy path with X-If-Match","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","517","BK-166: Re-authenticate and obtain new token","smoke","2026-09-24","passed","2026-09-24","BK-166: User Session API","integration/auth/user-session.test.ts","",""
"","790","BK-305: POST /tests creates a test chaining 3 ATCs","smoke","2026-09-24","passed","2026-09-24","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","356","BK-4: POST /workspaces rejects duplicate slug → 409","smoke","2026-09-24","passed","2026-09-24","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","143","BK-307: POST /tests rejects 201-character title with 422","smoke","2026-09-24","passed","2026-09-24","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","0","BK-247: External link — synced defect carries link back to Bunkai","smoke","2026-09-24","skipped","2026-09-24","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","332","BK-8: POST /workspaces/{id}/projects rejects name < 3 → 422","smoke","2026-09-24","passed","2026-09-24","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","125","BK-4: POST /workspaces rejects name < 3 chars → 422","smoke","2026-09-24","passed","2026-09-24","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","88","BK-4: POST /workspaces rejects unauthenticated → 401","smoke","2026-09-24","passed","2026-09-24","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","168","BK-8: POST /workspaces/{id}/projects creates project → 201","smoke","2026-09-24","passed","2026-09-24","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","344","BK-157: PATCH /atcs/{id} honors matching X-If-Match → 200","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","334","BK-158: PATCH /atcs/{id} returns 404 for non-existent id","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","450","BK-4: DB persistence — created workspace appears in GET /workspaces list","smoke","2026-09-24","passed","2026-09-24","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","135","BK-4: POST /workspaces rejects reserved slug → 422","smoke","2026-09-24","passed","2026-09-24","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","180","BK-4: POST /workspaces creates workspace with name+slug → 201","smoke","2026-09-24","passed","2026-09-24","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","713","BK-154: POST /atcs validates request body boundaries","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","134","BK-150: POST /atcs rejects token lacking atc:write scope with 403","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","131","BK-306: POST /tests rejects empty atc_ids with 422","smoke","2026-09-24","passed","2026-09-24","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","172","BK-151: POST /atcs rejects AC that belongs to a different user story with 422","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","152","BK-307: POST /tests rejects empty title with 422","smoke","2026-09-24","passed","2026-09-24","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","408","BK-8: POST /workspaces/{id}/projects rejects duplicate name → 409","smoke","2026-09-24","passed","2026-09-24","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","1822","Landing page loads with an authenticated session","smoke","2026-09-24","passed","2026-09-24","Session smoke: authenticated landing + API","e2e/session/session-smoke.test.ts","",""
"","103","BK-150: POST /atcs rejects unauthenticated request with 401","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","404","BK-159: PATCH /atcs/{id} with identical payload returns 200 but still bumps version","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","174","BK-152: POST /atcs rejects module outside user story subtree with 422","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","399","BK-305: POST /tests allows duplicate ATC IDs in chain","smoke","2026-09-24","passed","2026-09-24","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","632","Session token resolves the current user","smoke","2026-09-24","passed","2026-09-24","Session smoke: authenticated landing + API","e2e/session/session-smoke.test.ts","",""
"","104","BK-310: POST /tests rejects unauthenticated request with 401","smoke","2026-09-24","passed","2026-09-24","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","550","BK-157: PATCH /atcs/{id} rejects stale X-If-Match → 409","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","6473","Global Teardown: generate reports and sync TMS","global-teardown","2026-09-24","passed","2026-09-24","","teardown/global.teardown.ts","",""
"","221","BK-308: POST /tests returns 404 for non-existent ATC IDs","smoke","2026-09-24","passed","2026-09-24","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","290","BK-149: POST /atcs creates an ATC with steps, assertions, slug and version 1","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","696","BK-153: POST /atcs rejects steps with non-increasing positions","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","234","BK-166: Get current user with valid token from api-state.json","smoke","2026-09-24","passed","2026-09-24","BK-166: User Session API","integration/auth/user-session.test.ts","",""
"","402","BK-160: PATCH /atcs/{id} keeps slug, user_story_id and module_id immutable","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","349","BK-155: POST /atcs returns error when user_story_id does not exist (no partial write)","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","3234","UI Setup: authenticate via UI","ui-setup","2026-09-24","passed","2026-09-24","","setup/ui-auth.setup.ts","",""
"","1","BK-246: Workspace isolation — defects scoped to correct workspace","smoke","2026-09-24","skipped","2026-09-24","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","848","API Setup: authenticate via API","api-setup","2026-09-24","passed","2026-09-24","","setup/api-auth.setup.ts","",""
"","138","BK-307: POST /tests rejects whitespace-only title with 422","smoke","2026-09-24","passed","2026-09-24","BK-27: Test Builder API","integration/tests/test-builder.test.ts","",""
"","102","BK-166: Unauthenticated request returns 401","smoke","2026-09-24","passed","2026-09-24","BK-166: User Session API","integration/auth/user-session.test.ts","",""
"","1","BK-241: Auth boundary — permanent auth failure stops retries","smoke","2026-09-24","skipped","2026-09-24","Defect Sync (BK-372/BK-373) — /defects not deployed","integration/defects/defect-sync.test.ts","",""
"","4","BK-8: POST /workspaces/{id}/projects rejects non-member → 403","smoke","2026-09-24","skipped","2026-09-24","BK-4/BK-8: Workspace & Project CRUD API","integration/workspace/workspace-project-crud.test.ts","",""
"","93","BK-150: POST /atcs rejects invalid token with 401","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
"","371","BK-157: PATCH /atcs/{id} absent X-If-Match → 200","smoke","2026-09-24","passed","2026-09-24","BK-18: ATC Create/Edit REST API","integration/atc/atc-create-edit.test.ts","",""
